Id	rnase0	rnase1	rnase2	rnase3	rnase4	rnase5
Ubn1	2	12	59	47	54	40
Hsd17b13	0	0	0	0	0	0
Gzme	0	0	0	0	0	0
Trpm7	7	15	62	55	43	38
Gapdh	43	269	2974	2639	3033	2740
Dstyk	5	27	206	153	157	144
Aldh1a7	0	1	1	1	2	1
Cma2	0	0	0	0	0	0
Ech1	2	30	234	212	221	209
Fam189a2	0	6	37	34	29	19
Gm10921	0	0	0	0	0	0
Atf2	22	37	330	355	494	497
Lrrc34	0	0	1	2	6	2
Cwf19l2	1	4	32	41	41	55
Elp6	0	12	47	41	35	41
Gfra2	3	31	269	181	175	158
Vmn1r221	0	0	0	0	0	0
Pms1	2	5	16	20	33	38
Trim59	6	6	89	89	88	102
Gpr26	9	69	426	214	179	158
Nsd1	22	63	466	416	513	512
Hist1h3e	0	9	58	60	49	49
Taco1	1	9	96	72	72	78
Rnmt	10	24	235	256	301	356
Bpifb2	0	0	0	0	0	0
Cabyr	0	2	4	1	4	1
Pemt	0	4	8	7	2	7
Phox2b	0	0	0	0	0	0
Acsm5	0	0	0	0	0	0
Snai3	0	0	0	0	0	0
Anxa8	0	0	1	1	2	1
Rab42	0	1	7	13	11	9
Mkrn1	10	39	281	301	404	348
Fam162b	0	0	0	0	0	0
Gtpbp6	2	11	59	33	30	25
Cenpb	21	103	171	68	60	51
Tbc1d8b	1	8	78	81	99	94
Esco2	0	1	0	3	0	0
Exosc9	6	5	98	122	149	139
Nell2	100	362	3273	3014	3360	3145
Zfp385a	6	42	276	185	202	156
Ppp1r36	0	0	5	6	11	2
Nrn1l	0	0	5	0	2	0
Pkn2	2	8	53	55	73	64
Ptpn13	2	5	26	31	26	39
Morn5	0	0	10	5	7	7
Gm4791	1	0	0	0	0	1
Cyp46a1	12	74	769	533	524	507
Tiparp	0	4	65	51	83	71
Fgf3	0	0	0	2	1	1
Crygf	0	0	0	0	0	0
Tex43	0	0	0	0	0	0
Stac	0	0	11	7	13	10
Ccnf	0	3	10	13	12	10
Nkx2-2	1	9	24	20	17	13
Vmn2r85	0	0	0	1	0	1
Zfp217	0	2	14	8	5	5
Mto1	4	5	65	66	70	67
Asb2	0	1	14	9	8	5
Opn5	0	0	0	0	0	2
Rnf135	0	1	16	10	6	8
Chuk	1	6	53	37	42	42
5430419D17Rik	0	0	0	0	0	0
Gm2863	0	0	0	0	0	0
Rgs7bp	12	62	361	295	410	329
Prkrir	19	15	34	33	70	41
Zfp872	0	0	0	0	0	0
Vmn2r110	0	0	0	0	0	0
Gm684	0	0	0	0	1	1
Commd3	6	20	246	220	249	254
Snrpd3	2	22	263	323	393	416
Fig4	6	21	188	163	191	201
Klhl20	1	11	43	37	43	47
Parp2	1	1	44	30	40	39
Smok3a	0	0	0	0	0	0
Cep70	3	5	20	22	33	32
Rpf2	2	9	80	109	139	147
Arfrp1	3	5	51	40	56	57
Tspan8	0	0	1	0	0	1
Itga5	0	3	9	6	9	4
Ces1f	0	0	0	0	0	0
Prss23	1	7	86	79	81	85
Dhx8	7	24	133	114	180	169
Tcstv1	0	0	0	0	0	0
Csf2	0	0	0	1	0	0
Myo6	8	63	506	459	592	616
2610507B11Rik	17	86	299	220	259	217
Fez1	30	78	859	821	961	950
Zdhhc24	1	16	113	73	55	47
Ppp1r3b	0	0	7	6	5	5
Gm14431	0	0	25	12	27	11
Arhgap12	6	20	171	160	237	219
Zfp280b	3	3	44	42	52	45
Afg3l2	6	29	231	219	229	227
Cpsf1	1	31	261	196	206	185
Zfp647	0	3	29	23	28	25
Slc22a15	0	1	28	14	9	11
Gapdhs	1	1	0	3	3	7
Sec23b	9	22	231	154	202	215
Ssc5d	0	0	6	2	2	2
Dntt	0	0	0	0	0	0
Bod1l	8	65	362	328	474	496
Sema6d	9	47	326	235	254	248
Gnas	178	785	7603	6643	7968	7706
Rexo4	3	10	102	114	168	139
Jup	2	39	376	211	211	169
Actl7a	0	0	0	0	0	0
Armc3	0	1	5	10	10	6
Pcsk9	0	0	1	3	1	1
Usp34	25	71	399	329	433	420
Flg2	0	0	0	0	0	0
Vmn1r57	0	0	0	0	0	0
Tulp1	0	0	0	0	0	1
Plcb2	0	2	6	4	2	3
Klk4	0	0	0	0	0	0
Gxylt2	0	1	6	4	4	7
Eno3	0	0	4	2	2	1
Trp53tg5	0	0	0	0	0	0
Olfr943	0	0	0	0	0	0
Fermt2	7	35	245	245	327	292
Htr3a	0	10	70	46	60	48
Ccdc129	0	0	2	2	2	3
Celf2	39	270	2357	1819	2112	2033
Dlx1	3	8	39	28	40	34
Rbm38	0	0	5	7	5	3
Prodh2	0	0	0	1	0	0
Pus7	0	8	50	65	77	63
Smyd5	2	12	100	81	101	81
BC049715	0	0	2	2	2	1
Rassf7	0	1	8	4	3	2
Lcn10	0	0	0	0	0	0
Eef1a2	132	1343	11013	6772	7994	7371
Defb34	0	0	0	0	0	0
Fjx1	0	40	190	128	97	75
Rnf224	0	0	0	0	0	0
Ildr2	3	32	194	161	169	133
Tmem189	4	20	146	78	57	44
Olfr600	0	0	0	0	0	0
Zzef1	7	35	282	193	232	201
Rgs6	2	3	16	13	21	14
Mup7	0	0	0	0	0	0
Atad3a	2	10	112	79	106	89
Smarca5	2	33	240	225	245	271
Tspear	0	0	0	0	0	0
Rab40c	2	7	88	68	81	52
Parp16	1	4	14	6	6	8
Prss29	0	0	0	0	0	0
Gria2	69	278	3224	3531	4333	4273
Nphs2	0	0	0	0	0	1
Gh	0	2	0	4	0	1
Pou1f1	0	0	0	0	0	0
Msto1	1	6	36	32	47	38
Pla2g6	0	6	54	49	61	37
Hist1h2ac	0	2	9	5	6	6
Gm5934	0	0	0	0	0	0
Rnf40	0	16	66	67	81	62
Hpcal1	3	28	258	220	286	234
Mon2	6	44	419	407	472	414
Csf1r	28	89	900	630	791	659
Cnga1	0	0	0	0	0	0
C2cd5	6	13	85	86	100	84
Srf	5	15	146	79	70	43
Olfr1157	0	0	0	0	0	0
Tex2	8	36	194	176	150	170
Mvp	0	2	42	41	41	30
Cpsf2	5	17	185	198	238	181
Cog4	3	22	202	192	194	209
Hnrnph2	9	63	627	723	975	899
Ero1l	7	15	157	168	197	175
Serpini2	0	0	0	0	0	0
Cyp2ab1	0	0	0	0	0	0
Ank1	3	10	105	93	114	82
Dsg1b	0	0	0	0	0	0
Iglon5	3	7	109	67	64	44
Ccdc59	2	7	82	83	137	125
Ube3b	4	29	120	87	95	89
Olfr414	0	0	0	0	0	0
Lrrtm1	12	73	626	435	478	392
Slc5a6	3	11	90	76	50	58
Rnf11	10	27	200	175	158	136
Zfp51	0	0	9	7	10	9
Iapp	0	0	0	0	0	0
Zcchc16	0	2	10	4	16	12
1500012F01Rik	0	0	0	0	0	0
Kifc5b	0	0	0	0	0	0
Myh13	0	0	0	1	1	1
Akt1s1	2	17	124	76	66	63
Mpl	0	0	0	1	0	0
Tmem41b	6	29	269	191	181	170
Cypt3	0	0	0	0	0	0
Rbm26	8	14	204	194	242	271
Bcl2a1b	0	0	0	0	0	0
Gucy2g	0	1	18	11	8	16
Glb1l	1	2	16	8	15	19
Cops8	5	39	342	328	390	399
Krt6a	0	0	0	0	0	0
Plekhg4	0	0	0	0	0	0
Abcb1a	1	6	22	23	22	24
Klrc3	0	0	0	0	0	0
Aspscr1	6	15	169	104	126	106
Tshz1	2	7	28	21	19	21
Rpl23	24	35	387	517	728	658
Cd55	0	4	32	29	24	29
Clec10a	1	0	0	0	1	1
Mfap1b	0	0	0	0	0	0
Dennd4a	8	33	177	167	220	197
Gmppa	4	17	108	72	85	72
Cspg4	4	30	307	238	203	157
Prr30	0	0	0	0	0	0
Sdf2l1	2	12	111	59	65	61
Dkk3	22	214	2270	1705	1880	1715
Agbl2	1	1	5	4	4	3
Olfr1090	0	0	0	0	0	0
Cep131	0	7	68	51	38	37
Ndst4	2	11	94	56	99	97
Fubp3	1	18	144	89	143	117
Ppy	0	0	0	0	0	0
Olfr690	0	0	0	0	0	0
Fndc8	0	0	0	0	0	0
Pilrb1	0	0	0	0	0	0
Ifna2	0	0	0	0	0	0
Ajuba	0	0	1	8	1	5
Wiz	3	21	101	81	84	72
Pwp1	1	6	64	58	70	70
Gm11559	0	0	0	0	0	0
Cnnm1	9	82	460	273	214	192
Dnajc8	9	21	261	213	369	369
Rasl11a	2	7	58	45	55	60
Thtpa	3	10	56	41	49	48
Olfr484	0	0	0	0	0	0
Erbb4	4	26	290	217	319	260
Sphkap	19	115	770	734	852	829
Pitrm1	1	13	75	64	66	68
Smg9	0	15	145	99	95	101
Adam11	6	81	768	509	534	476
Pom121l2	0	0	0	1	0	0
Aoc2	0	0	0	1	2	0
Olfr843	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0
Olfr137	0	0	0	0	0	0
Sepn1	4	15	86	61	50	34
Vmn2r79	0	0	0	0	0	0
Olfr212	0	0	0	0	0	0
Tnip1	7	10	62	58	72	60
Gabrg2	20	93	1119	1144	1435	1447
Sntg1	1	4	39	29	40	40
F5	6	18	247	267	309	311
Slc2a8	2	14	95	44	46	33
Dpysl4	2	29	251	204	193	202
Nolc1	7	30	277	254	246	202
Serpina3m	0	2	43	14	9	11
Tmem14c	1	29	240	187	211	177
Gm6696	0	0	0	0	0	0
Dctn1	19	100	639	482	541	467
Olfr1355	0	0	0	0	0	0
Paip2b	1	14	99	109	165	151
Atad2	0	2	22	21	21	24
Dusp2	1	0	4	2	2	1
Dnase1l2	0	0	0	0	0	0
Ctnnd2	15	113	806	484	521	492
Cmss1	4	4	37	29	45	47
1700029I15Rik	0	0	0	0	0	0
Sppl2c	0	0	0	0	0	0
Lonrf1	4	25	109	117	117	88
Ear6	0	0	0	0	0	0
Rsph14	0	1	4	6	1	4
Olfr1133	0	0	0	0	0	0
Pllp	13	30	425	256	209	185
Map6d1	3	39	184	78	77	54
Ccdc158	1	1	3	0	2	4
Samt2	0	0	0	0	0	0
Trim40	0	0	0	0	0	0
H1foo	0	0	0	0	0	0
Mn1	2	47	253	155	126	112
Ddx1	9	36	465	606	760	798
Ddias	0	0	0	0	0	0
Vav1	0	3	8	11	7	5
Vmn2r72	0	0	0	0	0	0
Arhgap17	0	3	36	24	28	27
Rrm2b	4	12	99	109	144	152
Fgf12	10	42	402	411	578	516
Abca5	14	49	381	345	403	443
Fibp	4	5	100	107	81	76
Utp18	4	10	110	116	125	97
Zfp953	0	0	2	5	3	8
Trmt44	1	3	6	10	9	7
Pmp2	0	0	0	0	0	1
Msi2	5	37	218	209	216	188
Gm15315	0	0	0	0	0	0
Dos	16	181	903	507	526	362
Hbb-bt	0	0	6	5	5	4
Atoh8	1	0	6	4	4	5
Cd2bp2	4	13	167	201	217	174
E430025E21Rik	2	28	193	147	195	189
Rhpn2	0	4	24	21	20	26
Fbxw8	4	21	149	128	141	108
Uqcrq	9	114	1274	517	529	450
Clcn4-2	18	124	997	763	715	727
Vps25	3	11	171	205	222	236
Dync1li1	13	70	670	568	636	625
Eif3f	22	73	635	448	474	431
Nap1l1	21	88	1018	1153	1473	1477
Sgsm2	2	21	121	71	70	49
Lrrc16b	0	6	54	43	50	32
Fam92b	0	0	1	3	1	1
Khdrbs1	16	113	870	703	799	769
Cypt2	0	0	0	0	0	0
Gpr84	0	1	12	2	3	4
Fetub	0	0	1	0	0	1
Gadd45gip1	1	29	249	126	139	91
Kcnab3	0	8	87	65	66	62
Grpel1	5	14	199	187	260	209
Olfr885	0	0	0	0	0	0
Tctn1	1	9	58	46	52	43
Bpifb9b	0	0	0	0	0	0
Eea1	6	13	135	187	286	243
Mpp7	1	1	17	19	20	18
Rbmxl2	0	0	0	0	0	0
AI607873	0	0	1	2	0	1
Vmn2r19	0	0	0	0	0	0
Gm21319	0	0	0	1	0	0
Olfr1275	0	0	0	0	0	0
Gabra6	0	0	0	0	0	0
Tpst2	4	20	82	49	65	44
Slc8a3	2	5	56	43	49	40
Trappc10	10	38	204	198	220	218
Lyn	0	1	29	23	23	26
Fbxl12	1	3	9	8	8	2
Noc2l	6	21	200	173	188	180
Vmn1r228	0	0	0	0	0	0
Senp2	8	21	172	144	172	162
Zmym6	4	11	62	53	61	56
Fbxw18	0	0	0	0	0	0
Plekha8	1	2	13	11	12	9
Pum1	17	106	985	672	740	709
Lppr1	3	10	104	67	69	76
Cul2	12	44	453	466	589	510
Mgat5	13	56	217	197	215	217
Cast	2	1	26	26	30	40
9530053A07Rik	0	0	0	0	2	1
Galnt14	2	12	113	85	102	111
Kdm6a	5	10	115	73	82	89
Defb1	0	0	0	0	0	0
Gm13276	0	0	0	0	0	0
Macrod1	0	11	86	57	48	39
7420426K07Rik	0	0	0	0	0	0
Plet1	0	0	1	1	2	0
Mtmr1	7	16	181	137	149	154
Gm590	0	0	0	0	0	0
Coq3	2	7	89	86	74	85
Pcdh15	1	6	13	12	26	24
Kbtbd12	0	0	1	0	4	0
Abcb1b	0	2	10	13	9	16
Rnd3	1	6	42	45	36	39
Rfx7	8	22	108	97	102	100
Slc15a4	3	23	190	98	88	78
Bace2	0	3	20	16	12	12
A630073D07Rik	0	0	0	0	0	0
Exoc8	0	18	164	148	154	127
Ssna1	3	3	59	56	96	77
Kdm4c	1	15	93	94	126	126
Zmynd19	0	5	49	49	65	52
Git1	19	101	617	365	440	325
Acsl6	17	111	976	799	823	796
Zswim6	14	36	207	175	177	146
Ubqlnl	0	0	0	0	0	0
Fbxl6	2	25	97	88	65	62
Pigyl	0	11	126	77	94	58
Adprhl2	3	11	79	45	59	39
Vps33b	1	8	81	79	91	70
Vmn1r112	0	0	0	0	0	0
Bud13	2	2	25	24	31	16
Olfr1104	0	0	0	0	0	0
Krr1	3	16	120	153	219	211
1700006E09Rik	0	0	0	0	0	0
Ypel3	14	59	424	317	455	392
Olfr727	0	0	0	0	0	0
1700003M02Rik	1	0	10	9	11	4
Myh8	0	0	6	2	1	2
Gm5941	0	0	0	0	0	0
Cd300lf	0	0	0	0	0	0
Aldh16a1	2	2	37	25	22	5
Ifi204	0	0	0	0	1	1
Arpc2	21	100	1048	1082	1354	1400
Ccdc64b	0	0	0	0	0	0
Rgcc	4	10	145	73	92	92
Olfr571	0	0	0	0	0	0
Adam34	0	0	0	0	0	0
Rnf4	6	17	160	187	242	226
Bloc1s1	2	18	258	228	295	239
Creg2	3	58	436	328	331	247
Gbp3	0	1	2	5	3	3
Birc5	0	2	2	2	1	0
BC017158	3	14	135	86	73	67
Vmn2r12	0	0	0	0	0	0
Srms	0	0	0	0	2	0
Car9	0	0	1	2	1	2
Mettl7a1	1	3	56	51	50	41
Dcaf15	4	6	66	47	43	42
Aff3	2	26	207	139	151	156
Trcg1	0	0	0	0	0	0
Rin3	0	1	5	3	3	0
Dlg1	25	31	251	229	275	279
Spata45	0	0	0	0	0	0
Zfp454	0	3	3	5	5	7
Tsacc	1	1	5	2	3	7
Olfr235	0	0	0	0	0	0
D430041D05Rik	15	78	611	401	419	403
Fam20b	14	20	104	99	95	103
Them4	5	10	127	117	171	162
Vmn2r41	0	0	0	0	0	0
Tbr1	6	75	601	287	286	256
Gm597	0	0	0	0	0	0
4930595M18Rik	0	0	0	0	0	0
Adora2b	1	4	29	18	18	15
Mllt3	4	11	73	92	120	124
Olfr705	0	0	0	0	0	0
Aldh8a1	0	0	0	0	1	0
Plch1	1	2	20	18	25	18
Spag6	3	7	55	63	65	47
Zc3h12d	0	0	0	0	0	0
Ntn3	1	19	71	26	37	19
AI846148	1	9	75	49	56	48
Fam46c	0	0	13	3	11	10
Brsk1	6	103	325	204	215	189
Olfr1263	0	0	0	0	0	0
Pabpc4	3	7	29	30	27	22
Ptrh2	2	16	112	68	76	105
Cbx6	25	195	1672	977	863	650
Gm8882	0	0	0	0	0	0
Styx	4	2	19	10	26	8
Lin9	1	0	19	24	14	19
Mad2l1	1	1	9	16	17	16
Elovl6	5	23	215	195	178	206
Zfp781	0	0	0	0	0	1
Olfr1323	0	0	0	0	0	0
1810043G02Rik	5	12	90	62	84	75
Ugt1a9	0	0	0	0	0	0
Il1f6	0	0	0	0	0	0
Galnt2	1	20	190	154	162	151
Pdzk1	1	1	3	0	0	0
Fam124a	1	4	43	29	40	21
Olfr155	0	0	0	0	0	0
Scimp	0	0	0	0	0	0
Aldh1l1	2	27	248	235	240	217
Gimap6	1	0	2	3	2	2
Olfr801	0	0	0	0	0	0
Vmn2r117	0	0	0	0	0	0
Ssh3	2	12	36	28	26	23
Olfr148	0	0	0	0	0	0
Olfr1099	0	0	0	0	0	0
Zfp219	4	22	100	49	43	52
Xlr5b	0	0	0	0	0	0
Acta1	13	11	83	224	41	27
Zmynd10	0	0	12	4	10	8
Krtap12-1	0	0	0	0	0	0
Defb3	0	0	0	0	0	0
Pira2	0	0	0	0	0	0
Magohb	0	1	31	29	53	45
Icam4	0	1	1	1	3	3
Hcar1	0	0	3	3	0	0
Arntl2	0	0	1	1	5	6
Cdhr5	0	0	0	0	0	0
Olfr514	0	0	0	0	0	0
Fam63b	2	17	101	100	108	71
Rora	0	9	87	72	95	90
Aar2	7	38	257	187	172	155
Tsr3	4	10	107	69	60	51
Zfp160	0	2	34	34	46	39
Taar9	0	0	0	0	0	0
Hoxa1	0	0	0	0	0	0
Zmym1	0	3	31	38	39	38
Ilk	4	32	195	155	142	123
Lyrm7	1	2	23	30	58	54
Lce1a2	0	0	0	0	0	0
BC049762	0	1	0	0	0	0
Med10	1	9	98	87	97	101
Sugt1	7	43	458	471	630	621
Wdr81	0	11	100	90	94	60
Fam19a5	4	20	79	76	82	73
Cmtm5	6	24	344	241	288	197
Zdhhc3	8	19	114	93	73	73
C1ra	0	0	7	3	2	1
Dennd5b	7	45	302	297	319	318
Cypt15	0	0	0	0	0	0
Crybg3	0	3	8	14	13	9
Olfr53	0	0	0	0	0	0
Dlat	22	167	1253	795	874	817
Olfr1002	0	0	0	0	0	0
Eps8l3	1	5	7	3	6	5
Rngtt	1	6	65	58	86	66
Ldb1	5	26	241	174	196	173
Eya1	1	8	32	25	37	25
Cyp2j12	0	2	10	7	13	10
Cd200	10	48	516	401	553	492
Wnt9b	0	0	1	2	3	1
H2-Eb2	0	0	0	0	0	0
Nmrk1	0	2	16	12	21	19
Kirrel	0	0	20	18	19	16
Jade2	3	12	78	52	51	53
Adamts9	0	2	10	15	16	13
Zfp462	13	33	107	84	125	103
Tmem206	2	5	70	42	55	34
Rpl23a	61	69	555	517	671	636
Aldh7a1	3	43	391	361	440	375
Cd24a	2	10	114	26	59	52
Olfr346	0	0	0	0	0	0
Ttc24	0	0	0	0	0	0
Stpg2	0	0	0	0	1	1
Casz1	0	11	52	22	18	20
Olfr99	0	0	0	0	0	0
Mtx1	4	10	177	125	116	98
Gm5617	2	5	15	12	8	9
Cdc42ep1	3	6	71	47	62	43
Vmn1r193	0	0	0	0	0	0
Rfc2	2	11	118	102	118	77
Gm3336	0	0	0	0	0	0
Snrpe	4	15	142	157	227	207
Olfr551	0	0	0	0	0	0
Orm3	0	0	0	0	0	0
Zfp593	0	9	53	43	48	25
Pskh1	0	2	10	0	3	5
Kansl3	5	23	141	110	101	116
Gm21949	0	7	180	49	101	25
Lgals12	0	0	0	2	1	0
Dph6	3	4	59	56	62	76
Vmn2r99	0	0	0	0	0	0
2310061I04Rik	5	14	200	119	106	101
Sh3bp5l	2	9	31	28	28	31
Esf1	2	14	108	152	225	238
Tchp	0	1	6	12	8	4
Map3k2	2	12	66	73	81	64
Lrp2	2	1	13	14	16	16
Samsn1	1	0	9	7	10	16
Mcmdc2	0	0	6	4	9	8
Gnpnat1	3	5	53	51	55	53
Zp2	0	0	0	0	0	0
Smarce1	3	16	141	148	190	166
Prdm15	0	4	51	49	49	47
Xpo1	12	44	500	446	519	549
Ist1	4	21	300	322	346	323
Defb37	0	0	0	0	0	0
Slfn5	3	2	7	11	3	11
Mkl2	32	163	1521	998	1278	1191
Wdr35	10	20	227	299	344	381
Slc6a4	0	0	1	0	0	0
Limd2	4	28	315	294	413	334
Zfhx4	3	8	19	15	16	12
Epm2aip1	14	74	757	658	715	675
Otc	0	0	0	0	1	0
Olfr325	0	0	0	0	0	0
Tbx15	0	0	1	1	4	2
G0s2	0	1	18	14	17	10
Tmem88	0	2	17	10	9	5
Snx9	2	4	37	25	41	36
Pdpr	3	9	65	61	77	66
Trip13	0	0	0	3	5	0
Nme1	5	63	579	706	885	850
Chrac1	0	1	47	34	46	37
Abcg2	1	5	35	57	70	63
Itih2	1	1	19	9	19	16
Stradb	6	5	38	39	35	47
Hrh4	0	0	0	0	0	0
Slc25a11	5	59	560	437	439	391
Lmbrd2	32	63	612	436	421	478
Fam131c	0	2	12	15	9	8
Srsf6	5	37	266	242	303	254
Uqcc1	5	13	112	139	137	139
Pah	0	0	1	0	0	0
Dapl1	0	0	0	0	0	0
A3galt2	0	0	0	0	0	0
Mrps12	5	23	286	136	132	108
Tor1aip2	2	32	204	126	168	142
Rnf138rt1	0	0	5	7	9	6
Gm829	0	0	0	0	0	0
Aaed1	0	1	23	17	18	21
Ptpn22	0	0	3	0	2	2
Inf2	11	105	777	488	466	410
Cenpe	0	2	3	3	5	8
Plac8	0	0	0	0	0	1
Rnf145	13	52	316	243	203	220
Hdgfl1	0	0	0	0	0	0
Derl1	12	46	434	301	277	333
Tmem81	1	1	2	1	0	3
Plcg2	0	0	11	10	7	12
Anks1	0	6	61	40	47	43
Mrpl35	8	20	180	144	163	166
Mrpl11	5	30	287	201	261	218
Ap1ar	4	11	37	37	39	43
Nov	29	232	2069	1351	1569	1288
Zfp846	3	5	25	32	25	37
Olfr596	0	0	0	0	0	0
Olfr522	0	0	0	0	0	0
1700084C01Rik	5	3	65	85	98	81
Fus	18	88	1085	742	965	800
Pcdha11	1	5	42	41	39	45
Tbx3	0	1	8	2	2	4
Nupl2	1	9	68	47	40	42
Blvra	0	6	66	82	87	84
Ccdc183	0	0	0	0	0	0
Wtip	0	1	8	2	4	4
Vwde	0	0	0	0	0	0
Olfr782	0	0	0	0	0	0
Olfr612	0	0	0	0	0	0
Erp29	8	53	531	364	378	334
Rpl14	32	58	285	149	150	130
Ppm1j	0	0	0	0	1	0
Tnfaip6	0	0	48	51	51	67
Hsdl1	1	21	137	95	85	74
Slc16a12	1	3	14	9	6	6
Clcn5	1	5	53	43	42	38
Mbd3	9	32	243	160	185	153
Mfap2	1	1	16	17	10	13
Zim1	0	0	3	0	1	2
Epn1	19	222	1219	726	675	529
Btnl4	0	0	0	0	0	0
Trappc6a	3	5	33	26	20	16
Rgs19	1	15	101	87	122	96
Rap1gap	9	81	585	454	412	397
Ly6c1	0	1	19	11	9	4
Nynrin	5	15	53	46	53	43
Aqp9	0	0	2	1	4	1
Tial1	9	13	210	211	303	310
Maats1	0	2	7	7	6	10
Prr11	0	0	3	1	1	3
Tmem35	9	58	511	419	426	451
Zfp930	0	1	16	21	34	34
Cxxc4	8	37	219	60	84	62
Cela1	0	1	7	1	5	3
Slco3a1	7	31	193	149	134	124
Fgf7	1	1	0	0	0	1
Dpep2	0	0	1	0	0	0
Aqp4	11	79	762	598	581	621
Sox18	2	10	57	29	16	11
Abcb5	0	0	0	0	0	0
Wdr19	2	9	82	82	117	117
Trank1	6	49	358	149	169	161
Mageb18	0	0	0	0	0	0
Il20	0	0	0	0	0	0
Krt82	0	0	0	0	0	0
Gjb3	0	0	4	1	1	0
Bsph2	0	0	0	0	0	0
Rchy1	8	19	222	205	245	263
Slc39a1	7	38	225	172	114	148
Tbx4	0	2	0	2	2	0
Rbm5	3	28	255	237	294	284
Tbcb	9	41	323	274	345	341
Vegfb	5	19	34	20	29	21
Hexim1	4	65	365	269	357	247
Fes	1	0	7	4	3	2
Tceal5	0	0	4	7	27	19
Hmbs	2	7	39	54	51	42
Fzd7	2	21	155	98	82	54
Bcl2	1	1	20	15	4	10
Dlk2	2	9	57	27	30	29
Rab6a	19	169	1664	1511	2158	2198
Fezf2	9	37	230	144	154	147
Mrps28	2	3	161	104	118	82
Rasl10b	3	33	86	49	38	34
Ppp1r17	0	1	0	2	0	0
Gm14474	0	0	0	0	0	0
Cpxcr1	0	0	0	0	0	0
Tmem87a	11	22	283	268	325	310
Gm11569	0	0	0	0	0	0
Tmem117	0	4	42	26	35	41
Ttc8	0	7	39	32	48	46
Oaz1	34	174	841	423	383	348
S100a7a	0	1	0	0	0	0
Adnp2	6	22	125	96	108	110
Tmprss11a	0	0	2	2	3	5
Cars2	0	8	28	35	32	35
Smpd1	14	100	717	430	452	358
Robo1	6	36	353	296	358	346
Csf3r	0	3	18	8	17	12
Olfr933	0	0	0	0	0	0
Matn4	3	12	138	87	87	70
Tas1r2	0	0	0	0	0	0
Gm6432	0	0	0	0	0	0
V1rd18	0	0	0	0	0	0
Vmn2r52	0	0	0	0	0	0
Fam3a	0	8	73	62	69	63
Gpr15	0	0	0	1	0	0
Ncdn	283	2552	22250	13816	13170	10481
Tspan32	0	1	0	0	0	0
Klri2	0	0	0	0	0	0
Kif6	1	1	7	7	12	13
Peak1	6	18	109	100	124	117
Steap1	0	4	60	35	42	39
Foxi2	0	0	0	0	0	1
Nras	3	3	43	58	71	62
Tldc2	0	0	0	0	1	0
Trim50	0	0	1	0	0	0
Gm19402	0	0	0	0	0	0
Cldn3	0	3	14	2	3	9
Prss53	0	1	3	3	2	0
Hells	0	0	7	10	6	10
Plxdc1	1	12	64	38	55	31
Moxd1	3	7	90	65	90	85
Olfr828	0	0	0	0	0	0
2810459M11Rik	0	10	33	24	33	15
Tjp2	1	5	75	48	77	54
Gm4133	0	0	0	0	0	0
Ces3a	0	0	0	0	0	0
Zfp692	0	5	22	16	16	13
Psmb1	26	90	823	775	1039	898
Olfr366	0	0	0	0	0	0
Synpr	15	75	1093	834	921	879
Rundc3b	4	6	122	121	139	153
Dnajb5	6	51	546	283	314	302
Gm13308	0	0	0	0	0	0
Slc17a9	0	0	1	0	1	0
Tmem211	0	0	0	0	0	0
Hspb9	0	0	0	0	0	0
Gfra1	13	51	409	340	319	316
Pom121	7	51	337	165	119	122
Atg16l1	4	8	104	114	140	120
2410137M14Rik	0	0	0	0	0	0
Macc1	0	1	0	1	0	1
Dok1	0	2	6	11	9	8
P4ha3	0	1	12	13	13	12
Aox4	0	0	0	0	0	2
Twf2	2	20	250	193	221	160
Gtf2a1l	0	0	0	0	1	0
Gm4884	0	0	0	0	0	0
Loxl3	2	7	26	21	31	26
Tnks	13	86	584	500	630	557
Eif4b	24	53	398	424	474	418
4833439L19Rik	13	22	116	100	109	137
Olfr1307	0	0	0	0	0	0
Gchfr	0	0	0	3	3	2
Ccdc71l	0	31	110	44	50	17
Olfr891	0	0	0	0	0	0
Rergl	0	0	0	0	0	0
Nos1ap	8	50	564	337	425	388
Rasgrp4	0	0	1	2	0	0
Zbtb8b	0	2	19	9	17	8
Ankrd7	0	0	1	0	2	1
Cenpw	2	2	20	19	25	20
Shisa5	7	21	224	96	106	81
Abcc5	5	39	261	210	231	205
Vps51	9	51	451	311	279	249
Wdr59	3	15	111	94	118	104
Tox	1	9	112	56	98	95
Olfr1168	0	0	0	0	0	0
Klk1b1	0	0	0	0	0	0
Tatdn3	0	4	21	22	26	28
Rnps1	20	79	585	391	459	385
Arhgef19	0	5	34	20	16	15
Bcl11b	4	96	585	381	360	296
Ado	3	30	219	128	94	77
Psmd7	5	31	384	365	451	466
Trdn	0	0	0	1	0	1
Ephx2	2	13	105	67	102	102
Art4	0	0	0	0	2	0
D430019H16Rik	1	23	267	168	192	151
Mark4	6	31	185	154	174	147
Cad	5	12	107	81	73	74
Suv39h2	1	6	10	11	8	9
Sik2	4	11	109	105	123	115
Mlkl	0	0	0	0	1	0
Actb	328	2451	23510	14562	13494	10791
Thbs1	1	9	54	71	58	43
Supt5	8	64	484	399	483	424
Eno1	10	63	564	406	415	249
